participant_id	visit_id	session_id	datatype
A00052461	BAS1	BAS1	['anat']
A00052461	FLU1	FLU1	['anat']
A00052461	FLU2	FLU2	['anat']
A00052461	TRT	TRT	['anat']
A00052499	BAS1	BAS1	['anat']
A00052500	BAS1	BAS1	['anat']
A00052502	BAS1	BAS1	['anat']
A00052560	BAS1	BAS1	['anat']
A00052577	BAS1	BAS1	['anat']
A00052577	BAS2	BAS2	['anat']
A00052577	FLU1	FLU1	['anat']
A00052577	FLU2	FLU2	['anat']
A00052612	BAS1	BAS1	['anat']
A00052613	BAS1	BAS1	['anat']
A00052614	BAS1	BAS1	['anat']
A00052639	BAS1	BAS1	['anat']
A00053171	BAS1	BAS1	['anat']
A00053171	FLU1	FLU1	['anat']
A00053171	FLU2	FLU2	['anat']
A00053202	BAS1	BAS1	['anat']
A00053202	BAS2	BAS2	['anat']
A00053202	FLU1	FLU1	['anat']
A00053202	FLU2	FLU2	['anat']
A00053203	BAS1	BAS1	['anat']
A00053203	FLU1	FLU1	['anat']
A00053203	TRT	TRT	['anat']
A00053320	BAS1	BAS1	['anat']
A00053320	FLU1	FLU1	['anat']
A00053320	FLU2	FLU2	['anat']
A00053320	TRT	TRT	['anat']
A00053369	BAS1	BAS1	['anat']
A00053390	BAS1	BAS1	['anat']
A00053390	TRT	TRT	['anat']
A00053455	BAS1	BAS1	['anat']
A00053456	BAS1	BAS1	['anat']
A00053473	BAS1	BAS1	['anat']
A00053474	BAS1	BAS1	['anat']
A00053475	BAS1	BAS1	['anat']
A00053490	BAS1	BAS1	['anat']
A00053490	TRT	TRT	['anat']
A00053546	BAS1	BAS1	['anat']
A00053576	BAS1	BAS1	['anat']
A00053577	BAS1	BAS1	['anat']
A00053578	BAS1	BAS1	['anat']
A00053625	BAS1	BAS1	['anat']
A00053626	BAS1	BAS1	['anat']
A00053627	BAS1	BAS1	['anat']
A00053744	BAS1	BAS1	['anat']
A00053744	TRT	TRT	['anat']
A00053850	BAS1	BAS1	['anat']
A00053851	BAS1	BAS1	['anat']
A00053854	BAS1	BAS1	['anat']
A00053873	BAS1	BAS1	['anat']
A00053873	FLU1	FLU1	['anat']
A00053873	FLU2	FLU2	['anat']
A00053873	TRT	TRT	['anat']
A00053874	BAS1	BAS1	['anat']
A00053901	BAS1	BAS1	['anat']
A00053902	BAS1	BAS1	['anat']
A00053927	BAS1	BAS1	['anat']
A00053949	BAS1	BAS1	['anat']
A00053949	BAS2	BAS2	['anat']
A00053949	FLU1	FLU1	['anat']
A00054019	BAS1	BAS1	['anat']
A00054038	BAS1	BAS1	['anat']
A00054153	BAS1	BAS1	['anat']
A00054153	BAS2	BAS2	['anat']
A00054153	FLU1	FLU1	['anat']
A00054153	FLU2	FLU2	['anat']
A00054173	BAS1	BAS1	['anat']
A00054206	BAS1	BAS1	['anat']
A00054206	FLU1	FLU1	['anat']
A00054206	FLU2	FLU2	['anat']
A00054206	TRT	TRT	['anat']
A00054358	BAS1	BAS1	['anat']
A00054441	BAS1	BAS1	['anat']
A00054482	BAS1	BAS1	['anat']
A00054504	BAS1	BAS1	['anat']
A00054532	BAS1	BAS1	['anat']
A00054533	BAS1	BAS1	['anat']
A00054534	BAS1	BAS1	['anat']
A00054578	BAS1	BAS1	['anat']
A00054578	TRT	TRT	['anat']
A00054581	BAS1	BAS1	['anat']
A00054581	FLU1	FLU1	['anat']
A00054581	FLU2	FLU2	['anat']
A00054581	TRT	TRT	['anat']
A00054621	BAS1	BAS1	['anat']
A00054857	BAS1	BAS1	['anat']
A00054857	BAS2	BAS2	['anat']
A00054895	BAS1	BAS1	['anat']
A00054895	BAS2	BAS2	['anat']
A00054895	FLU1	FLU1	['anat']
A00054897	BAS1	BAS1	['anat']
A00054913	BAS1	BAS1	['anat']
A00054914	BAS1	BAS1	['anat']
A00054929	BAS1	BAS1	['anat']
A00055061	BAS1	BAS1	['anat']
A00055076	BAS1	BAS1	['anat']
A00055076	FLU1	FLU1	['anat']
A00055076	TRT	TRT	['anat']
A00055116	BAS1	BAS1	['anat']
A00055121	BAS1	BAS1	['anat']
A00055122	BAS1	BAS1	['anat']
A00055122	FLU1	FLU1	['anat']
A00055122	FLU2	FLU2	['anat']
A00055122	TRT	TRT	['anat']
A00055215	BAS1	BAS1	['anat']
A00055262	BAS1	BAS1	['anat']
A00055262	FLU1	FLU1	['anat']
A00055262	FLU2	FLU2	['anat']
A00055262	TRT	TRT	['anat']
A00055267	FLU2	FLU2	['anat']
A00055267	TRT	TRT	['anat']
A00055332	BAS1	BAS1	['anat']
A00055352	BAS1	BAS1	['anat']
A00055353	BAS1	BAS1	['anat']
A00055373	BAS1	BAS1	['anat']
A00055446	BAS1	BAS1	['anat']
A00055447	BAS1	BAS1	['anat']
A00055462	BAS1	BAS1	['anat']
A00055462	FLU1	FLU1	['anat']
A00055462	FLU2	FLU2	['anat']
A00055462	TRT	TRT	['anat']
A00055541	BAS1	BAS1	['anat']
A00055542	BAS1	BAS1	['anat']
A00055612	BAS1	BAS1	['anat']
A00055612	FLU1	FLU1	['anat']
A00055612	FLU2	FLU2	['anat']
A00055612	TRT	TRT	['anat']
A00055624	BAS1	BAS1	['anat']
A00055624	FLU1	FLU1	['anat']
A00055692	BAS1	BAS1	['anat']
A00055693	BAS1	BAS1	['anat']
A00055693	FLU1	FLU1	['anat']
A00055693	FLU2	FLU2	['anat']
A00055693	TRT	TRT	['anat']
A00055727	BAS1	BAS1	['anat']
A00055727	FLU2	FLU2	['anat']
A00055727	TRT	TRT	['anat']
A00055728	BAS1	BAS1	['anat']
A00055728	FLU2	FLU2	['anat']
A00055728	TRT	TRT	['anat']
A00055738	BAS1	BAS1	['anat']
A00055763	BAS1	BAS1	['anat']
A00055763	BAS2	BAS2	['anat']
A00055763	FLU1	FLU1	['anat']
A00055765	BAS1	BAS1	['anat']
A00055806	BAS1	BAS1	['anat']
A00055832	BAS1	BAS1	['anat']
A00055832	FLU1	FLU1	['anat']
A00055866	BAS1	BAS1	['anat']
A00055866	TRT	TRT	['anat']
A00055867	BAS1	BAS1	['anat']
A00055867	TRT	TRT	['anat']
A00055903	BAS1	BAS1	['anat']
A00055903	TRT	TRT	['anat']
A00055906	BAS1	BAS1	['anat']
A00055907	BAS1	BAS1	['anat']
A00055907	FLU2	FLU2	['anat']
A00055907	TRT	TRT	['anat']
A00055908	BAS1	BAS1	['anat']
A00055908	FLU1	FLU1	['anat']
A00055908	TRT	TRT	['anat']
A00055920	BAS1	BAS1	['anat']
A00055920	FLU1	FLU1	['anat']
A00055920	FLU2	FLU2	['anat']
A00055920	TRT	TRT	['anat']
A00055921	FLU1	FLU1	['anat']
A00055921	FLU2	FLU2	['anat']
A00055921	TRT	TRT	['anat']
A00055946	BAS1	BAS1	['anat']
A00055946	FLU1	FLU1	['anat']
A00055946	FLU2	FLU2	['anat']
A00055946	TRT	TRT	['anat']
A00055962	BAS1	BAS1	['anat']
A00055991	BAS1	BAS1	['anat']
A00055991	TRT	TRT	['anat']
A00056020	BAS1	BAS1	['anat']
A00056020	FLU1	FLU1	['anat']
A00056020	FLU2	FLU2	['anat']
A00056020	TRT	TRT	['anat']
A00056022	BAS1	BAS1	['anat']
A00056022	FLU1	FLU1	['anat']
A00056022	FLU2	FLU2	['anat']
A00056022	TRT	TRT	['anat']
A00056097	BAS1	BAS1	['anat']
A00056098	BAS1	BAS1	['anat']
A00056098	BAS2	BAS2	['anat']
A00056099	BAS2	BAS2	['anat']
A00056099	FLU1	FLU1	['anat']
A00056138	BAS1	BAS1	['anat']
A00056138	FLU1	FLU1	['anat']
A00056138	TRT	TRT	['anat']
A00056164	BAS1	BAS1	['anat']
A00056198	BAS1	BAS1	['anat']
A00056198	FLU1	FLU1	['anat']
A00056198	FLU2	FLU2	['anat']
A00056198	TRT	TRT	['anat']
A00056295	FLU1	FLU1	['anat']
A00056295	FLU2	FLU2	['anat']
A00056295	TRT	TRT	['anat']
A00056306	BAS1	BAS1	['anat']
A00056307	BAS1	BAS1	['anat']
A00056307	FLU1	FLU1	['anat']
A00056307	FLU2	FLU2	['anat']
A00056307	TRT	TRT	['anat']
A00056372	BAS1	BAS1	['anat']
A00056419	BAS1	BAS1	['anat']
A00056419	FLU2	FLU2	['anat']
A00056419	TRT	TRT	['anat']
A00056420	BAS1	BAS1	['anat']
A00056420	FLU1	FLU1	['anat']
A00056420	FLU2	FLU2	['anat']
A00056420	TRT	TRT	['anat']
A00056452	BAS1	BAS1	['anat']
A00056452	BAS2	BAS2	['anat']
A00056453	BAS1	BAS1	['anat']
A00056470	BAS1	BAS1	['anat']
A00056470	TRT	TRT	['anat']
A00056489	BAS1	BAS1	['anat']
A00056556	BAS1	BAS1	['anat']
A00056605	BAS1	BAS1	['anat']
A00056605	FLU1	FLU1	['anat']
A00056605	FLU2	FLU2	['anat']
A00056605	TRT	TRT	['anat']
A00056627	BAS1	BAS1	['anat']
A00056628	BAS1	BAS1	['anat']
A00056679	BAS1	BAS1	['anat']
A00056679	FLU1	FLU1	['anat']
A00056679	FLU2	FLU2	['anat']
A00056679	TRT	TRT	['anat']
A00056703	BAS1	BAS1	['anat']
A00056746	BAS1	BAS1	['anat']
A00056746	FLU2	FLU2	['anat']
A00056746	TRT	TRT	['anat']
A00056830	BAS1	BAS1	['anat']
A00056830	FLU2	FLU2	['anat']
A00056898	BAS1	BAS1	['anat']
A00056919	BAS1	BAS1	['anat']
A00056920	BAS1	BAS1	['anat']
A00056920	TRT	TRT	['anat']
A00056949	BAS1	BAS1	['anat']
A00057005	BAS1	BAS1	['anat']
A00057035	BAS1	BAS1	['anat']
A00057076	BAS1	BAS1	['anat']
A00057076	FLU1	FLU1	['anat']
A00057076	FLU2	FLU2	['anat']
A00057076	TRT	TRT	['anat']
A00057182	BAS1	BAS1	['anat']
A00057183	BAS1	BAS1	['anat']
A00057203	BAS1	BAS1	['anat']
A00057235	BAS1	BAS1	['anat']
A00057372	BAS1	BAS1	['anat']
A00057405	BAS1	BAS1	['anat']
A00057405	FLU1	FLU1	['anat']
A00057405	FLU2	FLU2	['anat']
A00057405	TRT	TRT	['anat']
A00057406	BAS1	BAS1	['anat']
A00057444	BAS1	BAS1	['anat']
A00057445	BAS1	BAS1	['anat']
A00057445	BAS2	BAS2	['anat']
A00057445	FLU1	FLU1	['anat']
A00057445	FLU2	FLU2	['anat']
A00057480	BAS1	BAS1	['anat']
A00057480	FLU1	FLU1	['anat']
A00057480	FLU2	FLU2	['anat']
A00057480	TRT	TRT	['anat']
A00057725	BAS1	BAS1	['anat']
A00057725	FLU1	FLU1	['anat']
A00057725	FLU2	FLU2	['anat']
A00057725	TRT	TRT	['anat']
A00057726	FLU2	FLU2	['anat']
A00057726	TRT	TRT	['anat']
A00057786	BAS1	BAS1	['anat']
A00057808	BAS1	BAS1	['anat']
A00057809	BAS1	BAS1	['anat']
A00057809	FLU1	FLU1	['anat']
A00057809	FLU2	FLU2	['anat']
A00057809	TRT	TRT	['anat']
A00057862	BAS1	BAS1	['anat']
A00057862	FLU1	FLU1	['anat']
A00057862	FLU2	FLU2	['anat']
A00057862	TRT	TRT	['anat']
A00057863	BAS1	BAS1	['anat']
A00057863	FLU2	FLU2	['anat']
A00057863	TRT	TRT	['anat']
A00057965	BAS1	BAS1	['anat']
A00057967	BAS1	BAS1	['anat']
A00058004	BAS1	BAS1	['anat']
A00058004	FLU1	FLU1	['anat']
A00058004	FLU2	FLU2	['anat']
A00058004	TRT	TRT	['anat']
A00058053	BAS1	BAS1	['anat']
A00058053	FLU1	FLU1	['anat']
A00058053	TRT	TRT	['anat']
A00058060	BAS1	BAS1	['anat']
A00058060	TRT	TRT	['anat']
A00058061	BAS1	BAS1	['anat']
A00058061	TRT	TRT	['anat']
A00058130	BAS1	BAS1	['anat']
A00058145	BAS1	BAS1	['anat']
A00058214	BAS1	BAS1	['anat']
A00058215	BAS1	BAS1	['anat']
A00058215	FLU1	FLU1	['anat']
A00058215	FLU2	FLU2	['anat']
A00058215	TRT	TRT	['anat']
A00058229	BAS1	BAS1	['anat']
A00058229	FLU1	FLU1	['anat']
A00058229	FLU2	FLU2	['anat']
A00058229	TRT	TRT	['anat']
A00058318	BAS1	BAS1	['anat']
A00058436	BAS1	BAS1	['anat']
A00058503	BAS1	BAS1	['anat']
A00058503	BAS2	BAS2	['anat']
A00058503	FLU1	FLU1	['anat']
A00058503	FLU2	FLU2	['anat']
A00058515	BAS1	BAS1	['anat']
A00058516	BAS1	BAS1	['anat']
A00058516	TRT	TRT	['anat']
A00058537	BAS1	BAS1	['anat']
A00058537	FLU2	FLU2	['anat']
A00058552	BAS1	BAS1	['anat']
A00058570	BAS1	BAS1	['anat']
A00058570	FLU1	FLU1	['anat']
A00058621	BAS1	BAS1	['anat']
A00058644	BAS1	BAS1	['anat']
A00058667	BAS1	BAS1	['anat']
A00058685	BAS1	BAS1	['anat']
A00058685	FLU2	FLU2	['anat']
A00058951	BAS1	BAS1	['anat']
A00058952	BAS1	BAS1	['anat']
A00058952	BAS2	BAS2	['anat']
A00058952	FLU1	FLU1	['anat']
A00058998	BAS1	BAS1	['anat']
A00058999	BAS1	BAS1	['anat']
A00059074	BAS1	BAS1	['anat']
A00059107	BAS1	BAS1	['anat']
A00059109	BAS1	BAS1	['anat']
A00059325	BAS1	BAS1	['anat']
A00059325	FLU1	FLU1	['anat']
A00059325	TRT	TRT	['anat']
A00059326	BAS1	BAS1	['anat']
A00059326	FLU1	FLU1	['anat']
A00059326	FLU2	FLU2	['anat']
A00059327	BAS1	BAS1	['anat']
A00059327	FLU1	FLU1	['anat']
A00059327	FLU2	FLU2	['anat']
A00059327	TRT	TRT	['anat']
A00059344	BAS1	BAS1	['anat']
A00059344	BAS2	BAS2	['anat']
A00059344	FLU1	FLU1	['anat']
A00059344	FLU2	FLU2	['anat']
A00059346	BAS1	BAS1	['anat']
A00059361	BAS1	BAS1	['anat']
A00059361	BAS2	BAS2	['anat']
A00059361	FLU1	FLU1	['anat']
A00059361	FLU2	FLU2	['anat']
A00059361	FLU3	FLU3	['anat']
A00059427	BAS1	BAS1	['anat']
A00059428	BAS1	BAS1	['anat']
A00059527	BAS1	BAS1	['anat']
A00059662	BAS1	BAS1	['anat']
A00059663	BAS1	BAS1	['anat']
A00059664	BAS1	BAS1	['anat']
A00059733	BAS1	BAS1	['anat']
A00059733	FLU1	FLU1	['anat']
A00059734	BAS1	BAS1	['anat']
A00059756	BAS1	BAS1	['anat']
A00059845	BAS1	BAS1	['anat']
A00059865	BAS1	BAS1	['anat']
A00059865	FLU1	FLU1	['anat']
A00059865	FLU2	FLU2	['anat']
A00059865	TRT	TRT	['anat']
A00059875	BAS1	BAS1	['anat']
A00059911	BAS1	BAS1	['anat']
A00059935	BAS1	BAS1	['anat']
A00059990	BAS1	BAS1	['anat']
A00060005	BAS1	BAS1	['anat']
A00060006	BAS1	BAS1	['anat']
A00060093	BAS1	BAS1	['anat']
A00060099	BAS1	BAS1	['anat']
A00060099	FLU1	FLU1	['anat']
A00060099	FLU2	FLU2	['anat']
A00060099	TRT	TRT	['anat']
A00060100	BAS1	BAS1	['anat']
A00060100	FLU1	FLU1	['anat']
A00060100	FLU2	FLU2	['anat']
A00060100	TRT	TRT	['anat']
A00060169	BAS1	BAS1	['anat']
A00060170	BAS1	BAS1	['anat']
A00060184	BAS1	BAS1	['anat']
A00060185	BAS1	BAS1	['anat']
A00060252	BAS1	BAS1	['anat']
A00060259	BAS1	BAS1	['anat']
A00060264	BAS1	BAS1	['anat']
A00060264	BAS2	BAS2	['anat']
A00060265	BAS1	BAS1	[]
A00060279	BAS1	BAS1	['anat']
A00060280	BAS1	BAS1	['anat']
A00060280	FLU1	FLU1	['anat']
A00060280	FLU2	FLU2	['anat']
A00060280	TRT	TRT	['anat']
A00060301	BAS1	BAS1	['anat']
A00060302	BAS1	BAS1	['anat']
A00060306	BAS1	BAS1	['anat']
A00060372	BAS1	BAS1	['anat']
A00060383	BAS1	BAS1	['anat']
A00060384	BAS1	BAS1	['anat']
A00060384	FLU1	FLU1	['anat']
A00060384	FLU2	FLU2	['anat']
A00060384	TRT	TRT	['anat']
A00060407	BAS1	BAS1	['anat']
A00060429	BAS1	BAS1	['anat']
A00060429	FLU1	FLU1	['anat']
A00060429	FLU2	FLU2	['anat']
A00060429	TRT	TRT	['anat']
A00060430	BAS1	BAS1	['anat']
A00060431	BAS1	BAS1	['anat']
A00060471	BAS1	BAS1	['anat']
A00060472	BAS1	BAS1	['anat']
A00060472	FLU1	FLU1	['anat']
A00060472	TRT	TRT	['anat']
A00060480	BAS1	BAS1	['anat']
A00060493	BAS1	BAS1	['anat']
A00060493	FLU1	FLU1	['anat']
A00060493	FLU2	FLU2	['anat']
A00060493	TRT	TRT	['anat']
A00060503	BAS1	BAS1	['anat']
A00060503	FLU1	FLU1	['anat']
A00060503	FLU2	FLU2	['anat']
A00060516	BAS1	BAS1	['anat']
A00060574	BAS1	BAS1	['anat']
A00060575	BAS1	BAS1	['anat']
A00060575	BAS2	BAS2	['anat']
A00060575	FLU1	FLU1	['anat']
A00060575	FLU2	FLU2	['anat']
A00060576	BAS1	BAS1	['anat']
A00060581	BAS1	BAS1	['anat']
A00060582	BAS1	BAS1	['anat']
A00060602	BAS1	BAS1	['anat']
A00060602	BAS2	BAS2	['anat']
A00060602	FLU1	FLU1	['anat']
A00060602	FLU2	FLU2	['anat']
A00060603	BAS1	BAS1	['anat']
A00060603	FLU1	FLU1	['anat']
A00060603	FLU2	FLU2	['anat']
A00060603	TRT	TRT	['anat']
A00060628	BAS1	BAS1	['anat']
A00060629	BAS1	BAS1	['anat']
A00060630	BAS1	BAS1	['anat']
A00060632	BAS1	BAS1	['anat']
A00060662	BAS1	BAS1	['anat']
A00060664	BAS1	BAS1	['anat']
A00060664	FLU1	FLU1	['anat']
A00060664	FLU2	FLU2	['anat']
A00060664	TRT	TRT	['anat']
A00060675	FLU2	FLU2	['anat']
A00060773	BAS1	BAS1	['anat']
A00060806	BAS1	BAS1	['anat']
A00060806	TRT	TRT	['anat']
A00060846	BAS1	BAS1	['anat']
A00060846	FLU1	FLU1	['anat']
A00060846	FLU2	FLU2	['anat']
A00060846	TRT	TRT	['anat']
A00060848	BAS1	BAS1	['anat']
A00060923	BAS1	BAS1	['anat']
A00060925	BAS1	BAS1	['anat']
A00061001	BAS1	BAS1	['anat']
A00061021	BAS1	BAS1	['anat']
A00061203	BAS1	BAS1	['anat']
A00061204	BAS1	BAS1	['anat']
A00061210	BAS1	BAS1	['anat']
A00061263	BAS1	BAS1	['anat']
A00061274	BAS1	BAS1	['anat']
A00061275	BAS1	BAS1	['anat']
A00061276	BAS1	BAS1	['anat']
A00061281	BAS1	BAS1	['anat']
A00061284	BAS1	BAS1	['anat']
A00061298	BAS1	BAS1	['anat']
A00061298	FLU2	FLU2	['anat']
A00061298	TRT	TRT	['anat']
A00061387	BAS1	BAS1	['anat']
A00061413	FLU1	FLU1	['anat']
A00061413	FLU2	FLU2	['anat']
A00061413	TRT	TRT	['anat']
A00061415	BAS1	BAS1	['anat']
A00061415	FLU1	FLU1	['anat']
A00061415	FLU2	FLU2	['anat']
A00061415	TRT	TRT	['anat']
A00061483	BAS1	BAS1	['anat']
A00061485	BAS1	BAS1	['anat']
A00061597	BAS1	BAS1	['anat']
A00061598	BAS1	BAS1	['anat']
A00061600	BAS1	BAS1	['anat']
A00061634	BAS1	BAS1	['anat']
A00061647	BAS1	BAS1	['anat']
A00061656	BAS1	BAS1	['anat']
A00061656	BAS2	BAS2	['anat']
A00061656	FLU1	FLU1	['anat']
A00061656	FLU2	FLU2	['anat']
A00061666	BAS1	BAS1	['anat']
A00061709	BAS1	BAS1	['anat']
A00061711	BAS1	BAS1	['anat']
A00061714	BAS1	BAS1	['anat']
A00061714	FLU1	FLU1	['anat']
A00061714	TRT	TRT	['anat']
A00061715	BAS1	BAS1	['anat']
A00061715	FLU1	FLU1	['anat']
A00061715	TRT	TRT	['anat']
A00061725	BAS1	BAS1	['anat']
A00061727	BAS1	BAS1	['anat']
A00061728	BAS1	BAS1	['anat']
A00061730	BAS1	BAS1	['anat']
A00061749	BAS1	BAS1	['anat']
A00061749	FLU1	FLU1	['anat']
A00061749	FLU2	FLU2	['anat']
A00061749	TRT	TRT	['anat']
A00061767	BAS1	BAS1	['anat']
A00061787	BAS1	BAS1	['anat']
A00061790	BAS1	BAS1	['anat']
A00061806	BAS1	BAS1	['anat']
A00061881	BAS1	BAS1	['anat']
A00061882	BAS1	BAS1	['anat']
A00061883	BAS1	BAS1	['anat']
A00061883	FLU1	FLU1	['anat']
A00061883	FLU2	FLU2	['anat']
A00061883	TRT	TRT	['anat']
A00061923	BAS1	BAS1	['anat']
A00061962	BAS1	BAS1	['anat']
A00061962	BAS2	BAS2	['anat']
A00061962	FLU1	FLU1	['anat']
A00062009	BAS1	BAS1	['anat']
A00062009	TRT	TRT	['anat']
A00062081	BAS1	BAS1	['anat']
A00062081	FLU1	FLU1	['anat']
A00062081	FLU2	FLU2	['anat']
A00062081	TRT	TRT	['anat']
A00062085	BAS1	BAS1	['anat']
A00062085	FLU1	FLU1	['anat']
A00062085	FLU2	FLU2	['anat']
A00062085	TRT	TRT	['anat']
A00062144	BAS1	BAS1	['anat']
A00062144	TRT	TRT	['anat']
A00062146	BAS1	BAS1	['anat']
A00062146	TRT	TRT	['anat']
A00062210	BAS1	BAS1	['anat']
A00062210	BAS2	BAS2	['anat']
A00062210	FLU1	FLU1	['anat']
A00062210	FLU2	FLU2	['anat']
A00062248	BAS1	BAS1	['anat']
A00062255	BAS1	BAS1	['anat']
A00062266	BAS1	BAS1	['anat']
A00062268	BAS1	BAS1	['anat']
A00062282	BAS1	BAS1	['anat']
A00062282	BAS2	BAS2	['anat']
A00062282	FLU1	FLU1	['anat']
A00062285	BAS1	BAS1	['anat']
A00062285	BAS2	BAS2	['anat']
A00062285	FLU1	FLU1	['anat']
A00062285	FLU2	FLU2	['anat']
A00062288	BAS1	BAS1	['anat']
A00062292	BAS1	BAS1	['anat']
A00062349	FLU2	FLU2	['anat']
A00062349	TRT	TRT	['anat']
A00062351	BAS1	BAS1	['anat']
A00062353	FLU1	FLU1	['anat']
A00062353	TRT	TRT	['anat']
A00062355	BAS1	BAS1	[]
A00062361	BAS1	BAS1	['anat']
A00062361	FLU1	FLU1	['anat']
A00062361	FLU2	FLU2	['anat']
A00062361	TRT	TRT	['anat']
A00062368	BAS1	BAS1	['anat']
A00062369	BAS1	BAS1	['anat']
A00062369	FLU1	FLU1	['anat']
A00062369	TRT	TRT	['anat']
A00062411	BAS1	BAS1	['anat']
A00062416	BAS1	BAS1	['anat']
A00062797	BAS1	BAS1	['anat']
A00062797	FLU2	FLU2	['anat']
A00062797	TRT	TRT	['anat']
A00062798	BAS1	BAS1	[]
A00062809	BAS1	BAS1	['anat']
A00062809	FLU1	FLU1	['anat']
A00062809	TRT	TRT	['anat']
A00062917	BAS1	BAS1	['anat']
A00062923	BAS1	BAS1	['anat']
A00062926	BAS1	BAS1	['anat']
A00062928	BAS1	BAS1	['anat']
A00062929	BAS1	BAS1	['anat']
A00062934	BAS1	BAS1	['anat']
A00062937	BAS1	BAS1	['anat']
A00062937	BAS2	BAS2	['anat']
A00062937	FLU1	FLU1	['anat']
A00062937	FLU2	FLU2	['anat']
A00062942	BAS1	BAS1	['anat']
A00062982	BAS1	BAS1	['anat']
A00062983	BAS1	BAS1	['anat']
A00062983	FLU1	FLU1	['anat']
A00062983	FLU2	FLU2	['anat']
A00062983	TRT	TRT	['anat']
A00062989	BAS1	BAS1	['anat']
A00062989	FLU2	FLU2	['anat']
A00062989	TRT	TRT	['anat']
A00062996	BAS1	BAS1	['anat']
A00062996	TRT	TRT	['anat']
A00062997	BAS1	BAS1	['anat']
A00062997	TRT	TRT	['anat']
A00063000	BAS1	BAS1	['anat']
A00063003	BAS1	BAS1	['anat']
A00063003	FLU1	FLU1	['anat']
A00063003	TRT	TRT	['anat']
A00063006	BAS1	BAS1	['anat']
A00063006	FLU1	FLU1	['anat']
A00063006	TRT	TRT	['anat']
A00063008	BAS1	BAS1	['anat']
A00063031	BAS1	BAS1	['anat']
A00063103	BAS1	BAS1	['anat']
A00063110	BAS1	BAS1	['anat']
A00063110	BAS2	BAS2	['anat']
A00063110	FLU1	FLU1	['anat']
A00063326	BAS1	BAS1	['anat']
A00063327	BAS1	BAS1	['anat']
A00063327	FLU1	FLU1	['anat']
A00063327	FLU2	FLU2	['anat']
A00063327	TRT	TRT	['anat']
A00063329	BAS1	BAS1	['anat']
A00063329	FLU1	FLU1	['anat']
A00063329	FLU2	FLU2	['anat']
A00063368	BAS1	BAS1	['anat']
A00063383	BAS1	BAS1	['anat']
A00063383	FLU2	FLU2	['anat']
A00063383	TRT	TRT	['anat']
A00063424	BAS1	BAS1	['anat']
A00063424	BAS2	BAS2	['anat']
A00063424	FLU1	FLU1	['anat']
A00063425	BAS1	BAS1	['anat']
A00063450	BAS1	BAS1	['anat']
A00063455	BAS1	BAS1	['anat']
A00063458	BAS1	BAS1	['anat']
A00063470	BAS1	BAS1	['anat']
A00063473	BAS1	BAS1	['anat']
A00063479	BAS1	BAS1	['anat']
A00063481	BAS1	BAS1	['anat']
A00063589	BAS1	BAS1	['anat']
A00064053	BAS1	BAS1	['anat']
A00064058	BAS1	BAS1	['anat']
A00064058	FLU2	FLU2	['anat']
A00064058	FLU3	FLU3	['anat']
A00064061	BAS1	BAS1	['anat']
A00064081	BAS1	BAS1	['anat']
A00064081	FLU1	FLU1	['anat']
A00064081	FLU2	FLU2	['anat']
A00064323	BAS1	BAS1	['anat']
A00064328	FLU1	FLU1	['anat']
A00064328	FLU2	FLU2	['anat']
A00064328	FLU3	FLU3	['anat']
A00064415	BAS1	BAS1	['anat']
A00064416	BAS1	BAS1	['anat']
A00064418	FLU1	FLU1	['anat']
A00064418	FLU2	FLU2	['anat']
A00064418	TRT	TRT	[]
A00064503	BAS1	BAS1	['anat']
A00064503	FLU1	FLU1	['anat']
A00064503	FLU2	FLU2	['anat']
A00064503	TRT	TRT	['anat']
A00064505	BAS1	BAS1	['anat']
A00064505	FLU1	FLU1	['anat']
A00064505	TRT	TRT	['anat']
A00064507	BAS1	BAS1	['anat']
A00064507	FLU1	FLU1	['anat']
A00064507	FLU2	FLU2	['anat']
A00064507	TRT	TRT	['anat']
A00064580	BAS1	BAS1	['anat']
A00064596	BAS1	BAS1	['anat']
A00064596	FLU1	FLU1	['anat']
A00064596	FLU2	FLU2	['anat']
A00064596	TRT	TRT	['anat']
A00064597	BAS1	BAS1	[]
A00064597	FLU1	FLU1	['anat']
A00065178	BAS1	BAS1	['anat']
A00065178	FLU1	FLU1	['anat']
A00065178	FLU2	FLU2	['anat']
A00065178	TRT	TRT	['anat']
A00065185	BAS1	BAS1	['anat']
A00065185	FLU2	FLU2	['anat']
A00065197	BAS1	BAS1	['anat']
A00065250	BAS1	BAS1	['anat']
A00065250	FLU1	FLU1	['anat']
A00065250	FLU2	FLU2	['anat']
A00065250	TRT	TRT	['anat']
A00065261	BAS1	BAS1	['anat']
A00065261	FLU1	FLU1	['anat']
A00065261	FLU2	FLU2	[]
A00065262	BAS1	BAS1	['anat']
A00065263	BAS1	BAS1	['anat']
A00065302	BAS1	BAS1	['anat']
A00065302	FLU1	FLU1	['anat']
A00065302	FLU2	FLU2	['anat']
A00065302	FLU3	FLU3	['anat']
A00065379	BAS1	BAS1	['anat']
A00065478	BAS1	BAS1	['anat']
A00065478	FLU1	FLU1	['anat']
A00065478	FLU2	FLU2	['anat']
A00065480	BAS1	BAS1	['anat']
A00065480	FLU1	FLU1	['anat']
A00065480	FLU2	FLU2	['anat']
A00065487	BAS1	BAS1	['anat']
A00065487	BAS2	BAS2	['anat']
